TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
CAXD,91495,12738T10,2006-11-16,2014-03-18,1
CAYB,10009,14979210,1987-09-17,1990-03-01,1
CAYB,10009,46334710,1990-03-15,2000-07-17,1
CB,56469,13329410,1976-01-15,1981-01-20,5
CB,59192,17123210,1984-02-29,2016-01-14,1
CBA,79777,12483010,1994-05-19,2020-11-02,1
CBA,,,2020-11-19,2023-12-31,6
CBA/2,22360,12483087,2022-05-19,2023-09-14,1
CBA1,19582,G1368B10,1996-12-19,2000-04-14,1
CBA1,77995,10949Q10,2000-04-20,2007-07-25,1
CBA1,,,2007-08-16,2008-12-31,6
CBAG,,,2002-01-17,2006-05-23,6
CBAH,20522,02217A10,2021-12-16,2023-12-29,1
CBAI,,,2005-11-17,2009-04-16,6
CBAM,11707,13201110,1988-02-18,2019-12-03,1
CBAN,22024,15242010,1983-08-18,1988-02-29,1
CBAY,14691,23257D10,2014-08-14,2023-12-29,1
CBBD,,,1996-04-18,2016-02-17,6
CBBD,19287,20440T30,2020-03-05,2023-12-29,1
CBBI,79031,12478510,1994-06-16,2004-07-22,1
CBBO,86419,19723110,1999-02-18,2010-01-25,1
CBBT,91269,16936Y10,2006-05-31,2012-10-25,1
CBBT,91269,16936Y20,2012-11-15,2017-01-16,1
CBBT,91269,14986C10,2017-01-19,2023-12-29,1
CBC,52724,19325210,1976-11-18,1981-12-31,1
CBC1,10486,15670210,1989-06-15,1991-07-25,1
CBC2,76497,15640T10,1990-12-20,2001-06-05,1
CBCA,85409,15891010,1996-03-14,1997-09-05,1
CBCF,86685,17442010,1986-10-16,2011-07-04,1
CBCF,86685,17442030,2011-07-14,2013-04-12,1
CBCG,84198,12479F10,1997-02-20,1998-05-19,1
CBCG,84198,12489L10,1998-06-18,2001-07-20,1
CBCG,90199,12497T10,2004-06-17,2011-10-04,1
CBCG,90199,12504L10,2011-10-20,2023-12-29,1
CBCI,77350,13138610,1993-05-20,1999-04-30,1
CBCL,76037,14056D10,1996-03-14,2011-01-26,1
CBCL,,,2011-02-17,2012-08-11,6
CBCN,24636,19549910,1983-08-18,1985-06-20,1
CBCO,78133,12493610,1995-08-17,1997-08-01,1
CBCP,81853,13973410,1995-10-19,1997-12-31,1
CBCT,20061,12485010,1978-08-17,1985-06-14,1
CBCX,20918,13215710,1986-12-18,1990-09-09,1
CBCX,20918,13215810,1990-09-20,1994-06-08,1
CBD2,90040,23077R10,2004-09-16,2007-06-14,2
CBDB,,,2009-11-19,2012-03-14,6
CBDB,13412,98741R20,2012-05-30,2016-11-13,1
CBDB,13412,94850Q10,2016-11-17,2017-07-16,1
CBDB,13412,81789Y10,2017-07-20,2018-11-12,1
CBDB,13412,45166V10,2018-11-15,2023-08-24,1
CBDB,13412,45166V20,2023-09-14,2023-12-29,1
CBDR,86883,14168410,1999-06-17,2000-08-24,1
CBE,21979,21666910,1976-01-15,2002-05-21,1
CBE,21979,G2418210,2002-06-20,2009-09-08,1
CBE,21979,G2414010,2009-09-17,2012-11-30,1
CBES,83924,12479410,1997-05-15,2002-10-10,1
CBEX,20897,13200810,1990-06-14,1997-07-24,1
CBEY,90966,14984710,2005-11-17,2014-07-18,1
CBFC,13594,13979410,2012-10-18,2017-11-30,1
CBFI,91438,12498B30,2006-10-19,2008-11-07,1
CBFI,,,2008-11-20,2010-12-31,6
CBFV,14943,12479G10,2015-08-20,2023-12-29,1
CBG,79348,75126210,1993-11-18,1995-05-12,1
CBGX,,,1991-09-19,2000-06-14,6
CBH,59686,12480010,1979-08-23,1996-03-12,1
CBH1,86009,05947960,1998-05-15,1998-06-16,5
CBH1,86938,11290010,1999-06-02,2014-06-09,1
CBHI,79948,10757510,1994-02-17,1998-12-01,1
CBHI,,,1998-12-17,1999-03-31,6
CBHQ,,,2005-10-20,2006-01-18,6
CBHQ,90948,15134530,2006-01-19,2008-05-11,1
CBHQ,90948,40075T10,2008-05-15,2013-05-20,1
CBHQ,90948,40075T60,2013-06-20,2018-12-31,1
CBI,59264,23138210,1978-04-20,1994-11-02,1
CBI1,84651,N1980810,1997-05-15,2001-03-11,1
CBI1,84651,16725010,2001-04-19,2018-05-10,1
CBIL,91395,18586010,2006-07-21,2015-01-27,1
CBIL,91395,18586020,2015-02-19,2018-03-06,1
CBIN,81546,20359910,1996-08-15,2015-06-30,1
CBIN,81546,98779U10,2015-07-16,2016-09-09,1
CBIO,20678,13004810,1984-04-19,1992-03-01,1
CBIO,20678,80890510,1992-03-19,2003-04-29,1
CBIS,87479,12500B10,2000-01-20,2001-09-19,1
CBJ1,80706,13201L10,1994-06-27,2006-11-08,1
CBKC,,,2004-07-15,2009-12-17,6
CBKI,10916,20362810,1993-07-15,2007-11-16,1
CBKN,85680,13979310,1999-07-15,2012-08-09,1
CBKS,25260,20269010,1988-08-18,1993-08-31,1
CBKX,,,1988-04-14,2012-11-12,6
CBL,30912,22029110,1976-08-19,1990-10-08,1
CBL,76474,97062420,1990-10-18,1998-11-06,1
CBLA,23422,17163310,1983-10-20,1984-12-31,1
CBLI,10726,16514610,1997-06-19,2001-01-22,1
CBLK,17784,14081R10,2018-06-14,2019-10-07,1
CBLT,87159,19074Q10,1999-09-16,2001-11-13,1
CBLY,,,2010-11-18,2011-05-04,6
CBM,28505,16533910,1976-01-15,1987-02-10,1
CBMD,80737,19722710,1995-07-20,2006-01-31,1
CBMI,78134,22527010,1993-02-18,2000-07-31,1
CBMX,89613,00388120,2003-01-16,2007-08-14,1
CBMX,16852,20009T10,2007-08-16,2012-12-04,1
CBMX,16852,20009T30,2012-12-20,2016-01-31,1
CBMX,16852,20009T50,2016-02-18,2017-11-14,1
CBN,81297,21892510,2003-10-16,2005-12-16,1
CBNB,10630,20084110,1989-02-16,1994-08-04,1
CBNC,92555,13920910,2008-02-01,2016-04-29,1
CBNE,11001,21038610,1990-01-01,1991-05-20,1
CBNE,11001,50590220,1994-06-16,1996-07-01,1
CBNH,10231,20363010,1992-09-17,1997-08-29,1
CBNI,,,2010-03-18,2012-12-31,6
CBNJ,25161,20114010,1983-11-17,1986-11-28,1
CBNK,,,2004-11-18,2009-10-14,6
CBNK,93083,53224K10,2009-10-15,2016-07-19,1
CBNK,93083,53224K20,2016-08-18,2018-12-31,1
CBNP,91397,16856510,2006-08-17,2016-10-21,1
CBNT,,,2019-12-19,2023-08-15,6
CBNV,88907,20356610,2001-06-14,2005-04-22,1
CBNY,79253,20146210,1994-05-19,2001-11-02,1
CBO,25064,14137510,1976-08-19,1978-01-04,1
CBOC,25153,20113310,1988-02-18,1994-03-24,1
CBOH,93429,12503M10,2010-06-17,2023-12-29,1
CBON,90475,20343T10,2005-01-20,2009-08-17,1
CBON,,,2010-06-17,2011-12-31,6
CBOT,10010,12709510,1990-10-18,1995-08-28,1
CBOU,90896,14204220,2005-10-20,2013-01-24,1
CBPA,12150,20343D10,1989-03-16,1992-02-14,1
CBPO,,,2007-09-20,2007-12-19,6
CBPO,93189,16938C10,2009-12-02,2017-07-23,1
CBPO,93189,G2151510,2017-08-17,2021-04-20,1
CBPX,14478,21117110,2014-03-20,2020-01-31,1
CBR,68363,22907010,1985-12-19,1994-09-30,1
CBRA,79572,19090710,1993-11-18,1996-01-26,1
CBRL,27562,22410010,1982-08-19,1999-01-03,1
CBRL,27562,12489V10,1999-01-14,2008-12-11,1
CBRL,27562,22410J10,2008-12-18,2023-12-29,1
CBRP,26789,21103010,1982-05-03,1987-01-30,1
CBRY,11614,66649910,1988-06-16,2001-11-05,1
CBRY,,,2001-11-15,2005-07-15,6
CBS,20730,12484510,1976-01-15,1995-11-24,1
CBSA,77435,19041510,1992-07-16,1994-07-31,1
CBSA,77435,19041P10,1994-08-18,2004-05-12,1
CBSB,79679,16122510,1997-05-15,1998-04-30,1
CBSH,25129,20052510,1980-06-19,2023-12-29,1
CBSI,86896,20360710,1987-04-16,2023-12-29,1
CBSL,84599,20452F10,1997-05-15,2001-06-06,1
CBSL,84599,22281W10,2001-06-14,2007-07-02,1
CBSO,,,2006-04-20,2009-08-14,6
CBSS,22032,15242510,1983-01-20,1993-11-07,1
CBSS,22032,20449H10,1993-11-18,2007-09-06,1
CBST,84060,22967810,1996-12-19,2015-01-21,1
CBT,46690,12705510,1976-01-15,2023-12-29,1
CBTB,20053,12478010,1982-08-19,1989-09-11,1
CBTB,20053,87161C10,1989-09-14,2014-05-18,1
CBTB,20053,87161C50,2014-06-19,2023-12-29,1
CBTC,77626,12485210,1995-07-20,1998-04-20,1
CBTF,10976,12478110,1991-12-19,1993-06-25,1
CBTS,81547,12485310,1995-12-14,1998-06-09,1
CBTS,81547,12485330,1998-06-18,2000-02-14,1
CBTS,81547,83170A20,2000-02-17,2002-11-19,1
CBTS,81547,83092810,2002-12-19,2010-05-26,1
CBTX,17108,12481V10,2017-12-14,2022-10-02,1
CBTX,17108,85892710,2022-10-20,2023-12-29,1
CBU,57795,20266010,1979-11-15,1994-04-26,1
CBUK,82160,23221710,1995-09-14,2007-06-08,1
CBVA,77346,20056M10,1992-08-20,1995-01-10,1
CBXC,81854,23252210,1995-09-14,2000-06-30,1
CBYI,,,2003-11-20,2005-11-18,6
CBYL,15285,14138410,2015-05-14,2016-11-21,1
CBYL,15285,48349710,2016-12-15,2023-12-29,1
CBZF,,,2008-11-20,2011-01-31,6
CC,47669,15115910,1977-09-15,1983-07-13,5
CC,47175,17273710,1984-06-21,2008-11-07,1
CC,,,2008-11-20,2013-02-28,6
CC1,78136,15745J10,1995-10-19,1996-10-23,1
CC1,78136,15745J20,1996-11-14,1999-04-14,1
CC1,,,2003-03-20,2006-03-13,6
CCA,53970,20010110,1976-01-15,1979-06-07,1
CCAI,82161,20363B10,1995-10-19,1997-10-22,1
CCAL,79476,15129710,1993-11-18,1994-05-26,1
CCAL,79476,68243510,1994-06-16,1995-07-28,1
CCAM,21785,12486710,1993-10-14,2010-10-15,1
CCAP,19229,22565510,2020-02-20,2023-12-29,1
CCAR,75651,12486810,1989-10-19,1999-05-05,1
CCAS,89761,23298410,2003-10-16,2010-02-22,1
CCAX,10716,22025610,1986-10-01,1998-12-31,1
CCAX,85234,74264N10,1999-01-14,2000-10-01,1
CCAX,85234,22025Y10,2000-10-19,2001-05-17,1
CCAX,85234,22025Y40,2001-06-14,2016-11-09,1
CCAX,85234,21871N10,2016-11-17,2023-12-29,1
CCB,30330,13986110,1976-01-15,1985-06-24,1
CCB,30330,13985910,1986-01-16,1996-02-09,1
CCBA,,,2004-06-17,2004-11-15,6
CCBD,89268,20363J10,2001-12-10,2009-12-31,1
CCBF,20088,12487510,1985-10-17,2000-07-03,1
CCBI,89614,20162L10,2003-03-20,2006-09-29,1
CCBJ,85254,20440X20,1997-06-19,2000-09-14,1
CCBL,20125,12501010,1982-06-17,2007-12-14,1
CCBM,78256,19114910,1982-11-01,1983-06-20,1
CCBN,86056,15314510,2002-08-15,2006-01-31,1
CCBR,84516,13967410,1997-02-03,2023-12-29,1
CCBT,86351,13933910,1987-01-15,1999-02-10,1
CCBT,86351,12487S10,1999-02-18,1999-09-30,1
CCBT,86351,12500Q10,1999-10-14,2004-04-30,1
CCC,11447,21145210,1976-04-28,1984-11-01,1
CCC2,70519,20161510,1986-10-29,1988-12-15,1
CCC2,70519,74158910,1989-01-19,1994-01-02,1
CCC2,70519,89419010,1994-01-20,1998-10-07,1
CCC2,70519,17296710,1998-10-15,2011-05-08,1
CCC2,70519,17296742,2011-05-19,2023-12-29,1
CCCG,83850,12487Q10,1996-09-19,2006-02-10,1
CCCO,10048,15650310,1986-02-12,1999-10-01,1
CCCP,,,2004-05-20,2004-06-22,6
CCD,80677,14066R10,1994-12-15,1998-10-15,1
CCE,70500,19121910,1986-11-21,2010-10-03,1
CCE,70500,19122T10,2010-10-14,2016-05-27,1
CCE,16048,G2583910,2016-06-16,2023-12-29,1
CCEE,77915,20489720,1998-03-30,2000-09-05,1
CCEE,77915,25457C10,2000-09-14,2001-05-07,1
CCEE,77915,25457C20,2001-05-17,2003-10-21,1
CCEE,,,2004-06-17,2017-03-29,6
CCEI,,,2004-05-20,2005-06-15,6
CCEL,84411,22889510,2001-12-20,2023-12-29,1
CCEM,86909,20477610,1985-12-19,1992-02-11,1
CCES,,,2003-02-20,2007-05-01,6
CCF,41152,21624410,1978-07-20,1986-10-12,1
CCFC,,,2004-05-20,2004-11-15,6
CCFH,81855,12487X10,1997-09-18,2008-11-14,1
CCG,79778,16326210,1994-05-19,2001-01-01,1
CCG,79778,16342110,2001-01-18,2004-10-14,1
CCH,89539,1912EP10,2003-02-20,2013-06-05,1
CCHA,13832,19122310,2013-10-17,2014-07-24,1
CCHA,,,2014-08-14,2016-12-31,6
CCHI,82771,14843310,1996-07-18,2000-09-06,1
CCHM,86057,20009P10,1998-06-18,1999-11-12,1
CCHN,,,2008-11-20,2010-03-30,6
CCHWF,,,2020-05-14,,6
CCI,47079,17303410,1976-01-15,1998-10-07,1
CCIG,,,2003-09-18,2008-01-14,6
CCIH,12352,16950M10,2010-10-14,2018-12-31,1
CCIL,76899,15091810,1997-10-16,1999-03-25,1
CCIR,81477,21121310,1995-04-20,1998-03-19,1
CCIT,12000,20890010,1983-08-18,1986-12-31,1
CCIX,79949,20338810,1994-01-20,1998-02-03,1
CCJK,78872,17111630,1998-03-19,2001-12-04,1
CCK,17726,22825510,1976-01-15,2003-02-25,1
CCK,17726,22836810,2003-03-20,2023-12-29,1
CCL,75154,14365810,1987-07-24,2003-04-20,1
CCL,75154,14365830,2003-05-15,2023-12-29,1
CCL2,83632,19419010,1996-07-18,1999-04-20,1
CCL2,83632,23813410,1999-05-20,2009-06-03,1
CCLA,,,1993-11-18,2022-12-31,6
CCLH,91375,03920910,2006-07-03,2011-09-02,1
CCLN,83739,G2325710,1999-08-19,2000-12-26,1
CCLN,,,2001-01-18,2003-09-10,6
CCLR,25137,20059710,1976-01-15,1995-01-03,1
CCLR,,,1995-01-19,1995-05-17,6
CCLR,25137,12488310,1995-05-18,1996-01-10,1
CCLT,81093,16139F10,1996-08-09,1998-03-25,5
CCLT,87307,16133R10,1999-11-01,1999-12-15,4
CCM,93153,20627710,2009-12-17,2022-12-31,1
CCMC,10742,20312810,1986-10-16,1989-06-30,1
CCMM,,,2010-02-18,2010-03-17,6
CCMM,12308,16117M30,2010-09-14,2016-05-17,1
CCMM,12308,16119P10,2016-05-19,2023-12-29,1
CCMO,,,2008-08-14,2019-07-17,6
CCMO,18845,45174J50,2019-07-18,2023-12-29,1
CCMP,88152,12709P10,2000-05-18,2020-09-30,1
CCMP,88152,12571T10,2020-10-15,2022-07-05,1
CCN,21282,17052010,1978-07-20,2001-07-31,1
CCNC,20096,12489810,1989-04-20,1992-10-23,1
CCNE,86384,12612810,2002-05-16,2023-12-29,1
CCNM,,,2006-07-20,2010-10-07,6
CCNY,,,1990-01-18,1990-12-31,6
CCO,,,1999-08-19,2004-12-31,6
CCO2,83188,13321L10,2004-09-16,2023-12-29,2
CCOJY,,,2022-10-20,,6
CCOM,52740,19562140,2001-12-20,2002-06-07,1
CCOM,,,2004-06-17,2018-04-30,6
CCON,23588,17273610,1983-10-20,1999-01-05,1
CCOW,82813,14006510,1997-11-20,2005-04-17,1
CCOW,82813,14006520,2005-05-19,2009-02-10,1
CCOW,,,2009-05-14,2010-12-31,6
CCP,28142,15003310,1977-05-19,1984-07-30,1
CCP,28142,15003610,1984-08-16,1986-12-09,1
CCP2,77814,12489910,1992-09-17,1995-08-31,1
CCPA,25372,20339110,1982-07-15,1986-06-30,1
CCPL,26535,20889610,1983-07-14,1986-12-31,1
CCPR,77361,15091910,1992-09-17,1997-02-02,1
CCPR,77361,21868N10,1997-02-20,1998-09-01,1
CCPR,77361,15116N10,1998-09-17,1999-08-24,1
CCPT,26316,20600310,1979-06-14,1990-06-29,1
CCPWI,15598,14162410,2015-08-20,2017-08-16,1
CCR,64565,22237210,1983-07-14,2008-06-30,1
CCRC,12323,13466Y10,2010-11-18,2016-03-02,1
CCRD,85458,20618610,1997-11-20,2005-06-07,1
CCRN,89167,22748P10,2001-12-20,2003-05-13,1
CCRN,89167,22748310,2003-05-15,2023-12-29,1
CCRO,79807,18876710,1994-01-20,2001-04-05,1
CCRO,,,2001-05-17,2001-12-31,6
CCRT,86819,20478N10,1999-05-20,2009-06-30,1
CCRT,86819,20478T10,2009-07-16,2012-12-02,1
CCRT,86819,04914Y10,2012-12-20,2023-12-29,1
CCS,63116,20500310,1979-11-15,1989-02-10,1
CCS1,87055,22160710,1985-12-19,1993-10-21,1
CCS1,87055,74143W10,1993-11-18,1997-02-05,1
CCS1,87055,22160Q10,1997-02-20,1999-08-29,1
CCS1,87055,22160K10,1999-09-16,2023-12-29,1
CCSC,80613,19247810,1994-09-15,1998-08-03,1
CCSI,27992,68504010,1985-12-19,1987-08-16,1
CCSI,27992,22586310,1987-09-17,1989-12-31,1
CCSR,,,2006-02-16,2009-06-16,6
CCST,26551,20890110,1983-08-18,1986-12-31,1
CCT,48127,20265110,1981-09-17,1985-06-13,1
CCTC,25727,20483810,1979-11-02,1990-09-03,1
CCTC,25727,86792710,1990-09-20,1994-01-09,1
CCTC,25727,86792720,1994-01-20,1994-08-22,1
CCTI,82655,21662410,1995-12-14,1997-05-06,1
CCTV,11054,14287220,1988-10-20,2004-01-29,1
CCUD,,,2007-04-19,2008-08-13,6
CCUF,,,2009-02-19,2010-03-19,6
CCUR,10017,20670910,1986-03-20,1988-09-27,1
CCUT,25671,20478420,1983-10-20,1984-12-31,1
CCUU,77928,20442910,1992-11-19,2023-12-29,1
CCVD,83633,14160K10,1996-07-18,1999-01-24,1
CCVD,83633,75024110,1999-02-18,2002-06-02,1
CCVD,83633,29266S10,2002-06-20,2019-03-05,1
CCVD,83633,29266S30,2019-03-14,2020-07-15,1
CCVD,,,2020-07-16,2023-12-31,6
CCX,24600,12500510,1982-12-02,1994-02-22,1
CCXI,91891,19345930,2007-03-15,2014-02-11,1
CCXL,11004,21090410,1988-11-17,1995-05-11,1
CCXN,20117,12500610,1984-09-20,1988-07-20,1
CCXN,20117,00512510,1988-08-18,2018-10-01,1
CCXN,20117,53815P10,2018-10-18,2023-12-29,1
CCZ,,,2003-04-17,2012-05-04,6
CD,19819,16955F10,2020-11-19,2023-12-18,1
CD01,,,2004-04-15,2017-07-19,6
CD01,16802,78418A30,2017-07-20,2020-02-05,1
CD01,16802,78418A50,2020-02-20,2023-12-29,1
CDA,38914,21236310,1976-01-15,1992-06-02,1
CDA,38914,15677T10,1992-06-18,2001-04-01,1
CDA,89497,03875Q10,2001-04-19,2013-09-27,1
CDAK,19954,19201010,2020-11-19,2023-04-04,1
CDAK,,,2023-04-20,,6
CDAT,77882,21238F10,1992-09-17,1997-09-22,1
CDAY,17700,15677J10,2018-06-14,2023-12-29,1
CDBK,,,2008-12-18,2013-09-19,6
CDBL,89806,17285T10,2003-08-14,2009-03-05,1
CDBL,,,2009-03-19,2012-12-31,6
CDC,30744,20479530,1986-11-20,2007-09-21,1
CDCC,75617,16359410,1989-06-15,1994-04-21,1
CDCF,,,2006-07-20,2012-12-31,6
CDCH,,,2002-10-17,2010-02-10,6
CDCK,27589,22411110,1977-09-15,1986-04-30,1
CDCO,80313,17176810,1994-05-19,2002-02-06,1
CDCR,86626,16875710,1989-02-16,1991-10-09,1
CDCR,86626,16875720,1991-11-14,1998-05-08,1
CDCS,93003,12507Y10,2009-08-20,2011-10-05,1
CDCS,,,2012-03-15,2014-12-31,6
CDCX,,,2006-07-20,,6
CDD,22226,23112910,1978-07-20,1981-02-20,1
CDDO,88794,21037910,2002-01-17,2002-04-16,1
CDDO,,,2002-04-18,2004-05-15,6
CDE,22285,12738810,1979-01-18,1983-11-09,1
CDED,,,2003-02-20,2013-11-15,6
CDEN,84517,19034H10,1997-03-20,2001-07-16,1
CDEN,84517,19034H20,2001-07-19,2004-04-06,1
CDEV,16021,15136A10,2016-10-20,2022-09-01,1
CDEV,16021,71424F10,2022-09-15,2023-12-29,1
CDG,64899,13721910,1984-04-19,1986-07-13,4
CDG2,69796,13721920,1990-01-18,1992-06-17,1
CDG2,64899,13721910,1992-06-18,1998-02-18,6
CDG2,69796,13721920,1992-06-18,1998-02-18,6
CDG2,69796,13721920,1998-02-19,2000-09-19,1
CDG2,69796,21036P10,2000-10-19,2023-12-29,1
CDGD,,,2004-02-19,2004-09-01,6
CDGF,,,2007-06-14,2016-12-31,6
CDGI,27482,22266210,1984-05-17,1991-09-13,1
CDHS,,,2008-04-17,2023-07-27,6
CDI,45655,12507110,1987-02-19,2017-09-12,1
CDI1,84127,21238C10,1996-11-14,1999-03-29,1
CDIC,21371,14148710,1983-12-15,1994-02-13,1
CDIC,21371,14149Y10,1994-03-17,2023-12-29,1
CDII,26308,20591910,1984-03-15,1987-02-18,1
CDII,26308,69865310,1987-02-23,1990-01-23,1
CDIM,77494,14062810,1994-08-18,1997-09-01,1
CDIM,77494,15100P10,1997-09-18,1999-09-02,1
CDIR,80614,20601310,1995-08-17,2002-11-15,1
CDIS,85168,12791410,1997-08-14,2006-03-05,1
CDIS,85168,42330P10,2006-03-16,2023-12-29,1
CDIT,25850,20504210,1982-10-14,1984-06-26,1
CDK,14926,12508E10,2014-11-20,2022-07-05,1
CDKN,,,2004-09-16,2013-10-30,6
CDL,65525,17286210,1984-03-15,2000-01-04,1
CDL,87532,75540810,2002-01-17,2023-12-29,1
CDLA,,,2008-06-19,2010-09-30,6
CDLC,,,1998-11-19,2008-08-01,6
CDLI,82557,20902910,1996-01-18,2000-06-14,1
CDLI,82557,14983Y10,2000-07-20,2006-08-16,1
CDLX,17315,14161W10,2018-03-15,2023-12-29,1
CDMS,20571,12758710,1986-03-20,2007-03-07,1
CDNA,14797,14167L10,2014-08-14,2023-12-29,1
CDNR,91211,05203610,2006-06-15,2009-05-08,1
CDNW,85808,12508510,1998-03-19,1999-03-22,1
CDNW,85808,12508610,1999-04-15,2000-08-31,1
CDO,61524,20033610,1980-01-17,2002-04-12,1
CDO,,,2002-04-18,2003-09-10,6
CDOT,86884,20467910,1999-06-17,2000-02-10,1
CDP1,80615,12509910,1994-08-18,1995-05-25,1
CDP1,80615,69046610,1995-06-15,1998-11-09,1
CDPD,80924,12512710,1997-12-18,1999-11-21,1
CDPD,80924,82966U10,1999-12-16,2008-08-05,1
CDPD,80924,82967N10,2008-08-14,2013-11-14,1
CDPD,80924,82968B10,2013-12-19,2023-12-29,1
CDPT,25815,20492810,1984-12-20,1986-07-25,1
CDR,85763,14174P10,1999-05-20,2000-06-28,1
CDR,85763,92930Y10,2000-07-20,2012-09-30,1
CDR,85763,92936U10,2012-10-18,2023-12-29,1
CDRE,22361,12763L10,2021-12-16,2023-12-29,1
CDRM,80513,74044510,1996-12-19,1998-10-27,1
CDRM,,,1999-06-17,2003-09-10,6
CDS,68873,14160210,1986-09-18,1987-12-17,1
CDSG,27087,09367610,1988-01-14,1994-09-29,1
CDSI,88589,22539C10,2002-04-18,2002-08-15,1
CDSI,,,2002-10-17,2004-09-01,6
CDSS,90124,17288Q10,2004-04-30,2006-05-04,1
CDSS,,,2007-02-15,2010-12-31,6
CDT,30752,20674110,1979-01-18,1984-07-10,1
CDT1,11221,19564210,1994-11-17,1996-11-07,1
CDTC,79808,12692410,1994-01-20,2004-07-15,1
CDTC,79668,07745410,2004-08-19,2023-12-29,1
CDTI,82678,18449C10,2003-10-16,2007-06-18,1
CDTI,82678,18449C30,2007-07-19,2010-10-17,1
CDTI,82678,18449C40,2010-11-18,2016-07-24,1
CDTI,82678,18449C50,2016-08-18,2018-03-14,1
CDTI,82678,12514V10,2018-03-15,2018-09-23,1
CDTI,82678,12514V20,2018-10-18,2018-12-04,1
CDTR,,,1996-04-18,2000-08-04,6
CDTS,79478,20678410,1993-09-16,2002-12-17,1
CDTX,15286,17175710,2015-05-14,2023-12-29,1
CDU,45997,21866110,1978-07-20,1986-06-19,1
CDU,,,1986-08-14,1987-12-31,6
CDV,69294,15782920,1986-11-20,1995-06-30,1
CDW,13949,12514G10,2013-07-18,2023-12-29,1
CDWC,79157,12512910,1993-10-14,2003-06-17,1
CDWC,79157,12512N10,2003-06-19,2007-10-12,1
CDWI,84412,12512W10,1998-08-20,2001-04-09,1
CDWN,84600,19564H10,1997-08-14,2000-08-14,1
CDWN,84600,19574610,2000-08-17,2000-10-18,1
CDX,76513,14911110,1991-04-18,2003-12-01,1
CDX,76513,14911310,2003-12-18,2005-09-14,1
CDXC,,,2008-07-17,2016-04-13,6
CDXC,16007,17107740,2016-04-25,2023-12-29,1
CDXI,,,2015-01-15,2018-03-27,6
CDXS,93345,19200510,2010-05-20,2023-12-29,1
CDYR,90519,14140U10,2013-03-14,2013-11-22,1
CDYR,,,2015-03-19,2021-09-27,6
CE1A,88908,15201P10,2004-04-15,2020-06-05,1
CE1B,10769,15241810,2004-04-15,2012-08-11,1
CE1E,90082,15568510,2004-04-15,2023-12-29,1
CE1H,,,2004-04-15,2004-05-15,6
CE2,11170,13019010,1989-03-16,1996-04-02,1
CE2,11170,12946610,1996-04-18,1999-03-14,1
CE2,11170,59562V10,1999-03-18,2000-03-14,1
CEA,25750,15717710,1976-01-15,1986-03-03,1
CEA1,84576,16937R10,1998-06-18,2023-02-02,1
CEA1,,,2023-02-16,2023-12-31,6
CEAQ,,,2005-10-20,2010-04-14,6
CEAQ,93313,03740A10,2010-04-15,2017-05-15,1
CEAS,50040,20029110,1976-01-15,1982-01-08,1
CEBC,10961,15133T10,1995-10-19,2002-11-15,1
CEC,48522,15718610,1982-04-15,1988-07-13,1
CEC1,85724,14166510,1998-03-19,2020-01-01,1
CEC1,85724,71363P10,2020-01-16,2023-12-29,1
CECB,,,2003-03-20,2007-05-18,6
CECI,,,2002-07-18,2004-05-15,6
CECO,76332,20290210,1992-08-20,1996-03-18,1
CECO,76332,20290230,1996-04-18,1996-05-01,1
CECX,54245,14844930,1997-03-20,2006-02-13,1
CED,86249,15343510,1998-09-17,2013-04-11,1
CED,,,2013-04-18,2016-12-31,6
CED2,10952,15043A10,2001-10-18,2003-08-04,1
CED2,10952,15060210,2003-08-14,2003-10-19,1
CED2,10952,15060220,2003-11-20,2020-11-26,1
CED2,10952,15060260,2020-12-17,2022-08-22,1
CEDA,92970,16938Y20,2009-07-20,2011-09-26,1
CEDA,92970,16938Y30,2011-10-20,2011-12-28,1
CEDC,86450,14887710,1986-02-20,1988-08-24,1
CEDR,21857,15050110,1977-10-20,1983-07-29,1
CEDU,92458,16945L10,2007-12-20,2014-04-23,1
CEE,64725,12652010,1981-09-17,1989-11-21,1
CEF,84382,16361A10,1997-01-16,2002-11-06,1
CEFC,69251,15350110,2005-04-14,2009-08-31,2
CEFT,26332,20618910,1986-10-16,1992-02-26,1
CEFT,26332,20619710,1992-05-14,2004-02-26,1
CEG,22623,21037T10,2022-02-17,2023-12-29,1
CEGE,78815,15092110,1993-05-20,2009-10-14,1
CEGI,90245,20061Q10,2004-07-15,2008-11-13,1
CEHI,,,2004-05-20,2014-12-31,6
CEI,80417,22575610,1994-12-15,2007-08-03,1
CEI2,90380,37373P10,2004-11-18,2010-08-27,2
CEIX,17039,20854L10,2017-12-14,2023-12-29,1
CEL,17338,15100910,1982-07-01,1983-06-17,1
CEL1,80687,40049W30,1994-11-17,2000-02-29,1
CEL1,87147,40050B10,2001-08-16,2003-05-11,5
CEL1,87147,40050B20,2003-05-12,2005-09-19,1
CEL2,80439,96683P10,1995-04-20,1995-09-14,1
CEL2,80439,10947310,1995-10-19,2002-06-26,1
CEL2,80439,10947340,2002-07-18,2012-10-15,1
CELA,87296,D1497A10,2000-12-14,2004-06-01,1
CELA,,,2004-06-17,2007-12-31,6
CELG,11552,15102010,1988-10-20,2019-11-20,1
CELI,,,2008-07-17,2010-01-27,6
